,Nb sommets,Nb aretes,Time_limit,Statut_exp,Statut_CP,Statut_CPM,Statut_Martin,Statut_cycle,Objectif_exp,Objectif_CP,Objectif_CPM,Objectif_Martin,Objectif_cycle,Ecriture_exp,Ecriture_CP,Ecriture_CPM,Ecriture_Martin,Ecriture_cycle,Resolution_exp,Resolution_CP,Resolution_CPM,Resolution_Martin,Resolution_cycle
Spd_RF2_60_71_1011,60,71,251,,1,1,1,,,11,11,11,,,0.013423442840576172,0.6059365272521973,0.2076888084411621,,,0.1484673023223877,1.3318700790405273,0.9746799468994141,
Spd_RF2_60_71_1019,60,71,251,,1,1,1,,,14,14,14,,,0.015022993087768555,0.5869791507720947,0.20528793334960938,,,0.0849616527557373,1.076430082321167,1.4183220863342285,
Spd_RF2_60_71_1027,60,71,251,,1,1,1,,,13,13,13,,,0.014920711517333984,0.549152135848999,0.21615338325500488,,,0.10812568664550781,1.1689631938934326,1.1427719593048096,
Spd_RF2_60_71_1035,60,71,251,,1,1,1,,,12,12,12,,,0.015166044235229492,0.6128146648406982,0.2183089256286621,,,0.08689022064208984,1.517087697982788,2.1284470558166504,
Spd_RF2_60_71_1043,60,71,251,,1,1,1,,,15,15,15,,,0.014191865921020508,0.6735830307006836,0.19936275482177734,,,0.07286524772644043,0.890399694442749,0.82887864112854,
Spd_RF2_60_83_1051,60,83,263,,1,1,1,,,8,8,8,,,0.016997814178466797,0.7688591480255127,0.22693109512329102,,,0.25682759284973145,6.04210352897644,3.648291826248169,
Spd_RF2_60_83_1059,60,83,263,,1,1,1,,,7,7,7,,,0.016012191772460938,0.7857182025909424,0.22825145721435547,,,0.11571550369262695,3.038863182067871,2.2152175903320312,
Spd_RF2_60_83_1067,60,83,263,,1,1,1,,,8,8,8,,,0.01600360870361328,0.8400008678436279,0.22394704818725586,,,0.15737032890319824,4.164523124694824,2.1673128604888916,
Spd_RF2_60_83_1075,60,83,263,,1,1,1,,,10,10,10,,,0.016796350479125977,0.7735366821289062,0.262066125869751,,,0.12946343421936035,4.862489700317383,2.3683252334594727,
Spd_RF2_60_83_1083,60,83,263,,1,1,1,,,8,8,8,,,0.016103506088256836,0.9851012229919434,0.2511472702026367,,,0.1614532470703125,2.3060142993927,1.772308111190796,
Spd_RF2_60_95_1091,60,95,275,,1,1,1,,,7,7,7,,,0.01800537109375,0.786444902420044,0.2912936210632324,,,0.3008134365081787,4.358556032180786,9.114282369613647,
Spd_RF2_60_95_1099,60,95,275,,1,1,1,,,5,5,5,,,0.01699972152709961,0.815863847732544,0.2890353202819824,,,0.22447681427001953,2.8147289752960205,3.3848798274993896,
Spd_RF2_60_95_1107,60,95,275,,1,1,1,,,3,3,3,,,0.017004966735839844,0.742300271987915,0.25690245628356934,,,0.18767333030700684,7.085156440734863,12.606735944747925,
Spd_RF2_60_95_1115,60,95,275,,1,1,1,,,7,7,7,,,0.01690363883972168,1.2944660186767578,0.2746269702911377,,,0.18707966804504395,5.600727796554565,4.275568723678589,
Spd_RF2_60_95_1123,60,95,275,,1,1,1,,,5,5,5,,,0.01792764663696289,0.7429704666137695,0.2828645706176758,,,0.3737363815307617,7.642085075378418,6.331961393356323,
Spd_RF2_80_106_1451,80,106,306,,1,1,1,,,11,11,11,,,0.019999980926513672,1.3898682594299316,0.4102327823638916,,,0.19210243225097656,14.657280445098877,3.930800199508667,
Spd_RF2_80_106_1459,80,106,306,,1,1,1,,,12,12,12,,,0.020999670028686523,1.062662124633789,0.4208076000213623,,,0.17738890647888184,3.3101916313171387,6.886178970336914,
Spd_RF2_80_106_1467,80,106,306,,1,1,1,,,13,13,13,,,0.020999908447265625,1.2041444778442383,0.4233884811401367,,,0.6727662086486816,6.95224404335022,14.366449356079102,
Spd_RF2_80_106_1475,80,106,306,,1,1,1,,,12,12,12,,,0.019999265670776367,1.2438273429870605,0.41332364082336426,,,0.13800311088562012,2.402416229248047,10.75043797492981,
Spd_RF2_80_106_1483,80,106,306,,1,1,1,,,12,12,12,,,0.021996259689331055,1.457425594329834,0.42272090911865234,,,0.4908273220062256,6.049986124038696,12.902653455734253,
Spd_RF2_80_120_1491,80,120,320,,1,1,1,,,8,8,8,,,0.029784202575683594,1.3667798042297363,0.4298844337463379,,,0.3429296016693115,49.506653785705566,32.70955443382263,
Spd_RF2_80_120_1499,80,120,320,,1,1,1,,,8,8,8,,,0.02295827865600586,1.373887300491333,0.44058990478515625,,,0.5116965770721436,26.315248012542725,22.898837089538574,
Spd_RF2_80_120_1507,80,120,320,,1,1,1,,,8,8,8,,,0.023995399475097656,1.4602386951446533,0.4634566307067871,,,0.7719314098358154,123.15458822250366,16.923441886901855,
Spd_RF2_80_120_1515,80,120,320,,1,1,1,,,10,10,10,,,0.02100992202758789,1.2703447341918945,0.43419718742370605,,,0.26520371437072754,62.214913845062256,23.72200059890747,
Spd_RF2_80_120_1523,80,120,320,,1,1,1,,,10,10,10,,,0.021999120712280273,1.3768773078918457,0.46680450439453125,,,0.605837345123291,60.023189306259155,35.12280988693237,
Spd_RF2_80_133_1531,80,133,333,,1,1,1,,,6,6,6,,,0.02361893653869629,1.4780030250549316,0.5324268341064453,,,1.7329180240631104,467.28913283348083,77.49491500854492,
Spd_RF2_80_133_1539,80,133,333,,1,1,1,,,6,6,6,,,0.02200460433959961,0.8992071151733398,0.5108346939086914,,,0.793550968170166,108.09646272659302,23.337595462799072,
Spd_RF2_80_133_1547,80,133,333,,1,1,1,,,4,4,4,,,0.024004459381103516,0.8705041408538818,0.47097134590148926,,,0.43918943405151367,58.62389278411865,52.13410449028015,
Spd_RF2_80_133_1555,80,133,333,,1,1,1,,,5,5,5,,,0.024522066116333008,1.0016043186187744,0.5144116878509521,,,0.5133633613586426,35.173903703689575,10.67183256149292,
Spd_RF2_80_133_1563,80,133,333,,1,1,1,,,7,7,7,,,0.02300262451171875,1.0712971687316895,0.48595547676086426,,,0.6151371002197266,85.68597507476807,19.116288900375366,
Spd_RF2_80_147_1571,80,147,347,,1,1,1,,,2,2,2,,,0.025142431259155273,0.9737734794616699,0.5888524055480957,,,0.7109165191650391,58.252902030944824,47.97258520126343,
Spd_RF2_80_147_1579,80,147,347,,1,1,1,,,4,4,4,,,0.025487422943115234,1.028916835784912,0.5548057556152344,,,0.21041202545166016,188.1907036304474,8.156159162521362,
Spd_RF2_80_147_1587,80,147,347,,1,1,1,,,4,4,4,,,0.02599930763244629,0.998272180557251,0.5522348880767822,,,0.9218811988830566,78.36241316795349,91.31082439422607,
Spd_RF2_80_147_1595,80,147,347,,1,1,1,,,4,4,4,,,0.025391578674316406,0.9217770099639893,0.5275771617889404,,,0.8524494171142578,41.35391926765442,67.93722701072693,
Spd_RF2_80_147_1603,80,147,347,,1,1,1,,,3,3,3,,,0.0250091552734375,0.9783577919006348,0.5225317478179932,,,0.26996588706970215,72.60137128829956,65.52078342437744,
Spd_RF2_80_93_1411,80,93,293,,1,1,1,,,16,16,16,,,0.02520012855529785,1.122178316116333,0.3715364933013916,,,0.20856285095214844,4.020196914672852,5.057252407073975,
Spd_RF2_80_93_1419,80,93,293,,1,1,1,,,16,16,16,,,0.017004966735839844,1.0456974506378174,0.34906625747680664,,,0.14200806617736816,2.3563320636749268,2.058361530303955,
Spd_RF2_80_93_1427,80,93,293,,1,1,1,,,17,17,17,,,0.019550323486328125,0.9690365791320801,0.3718099594116211,,,0.1341383457183838,1.7824318408966064,1.8993792533874512,
Spd_RF2_80_93_1435,80,93,293,,1,1,1,,,16,16,16,,,0.019005537033081055,1.0271801948547363,0.3784763813018799,,,0.22874116897583008,2.258504867553711,1.4873290061950684,
Spd_RF2_80_93_1443,80,93,293,,1,1,1,,,17,17,17,,,0.018004894256591797,1.5097308158874512,0.3488144874572754,,,0.23743915557861328,3.325324058532715,1.3745670318603516,
